id;nom;slug;marque;categorie;groupe;origine;raison;fichier_source;niveau_confiance;preuve;image;doublon;prix;sku
"70000000-0000-0000-0000-0000700000ae";"Rosé 2032";"shiloh-rose-2032-174";"";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2032 | marque non détectée | image non vin";"seed-to-supabase";"Invalide";"millésime/année impossible: 2032 | marque non détectée";"/images/terminal-3/spirits/whisky/763CBF1B-765B-44C4-A10C-498997391722.PNG";"";"133.00";""
"70000000-0000-0000-0000-0000700000af";"Glenfiddich Elite";"glenfiddich-glenfiddich-elite-175";"Glenfiddich";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=ARAK image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=ARAK image=Whisky";"/images/terminal-3/spirits/whisky/7998E75E-45E6-4321-BFF3-12046750A96E.PNG";"";"114.00";""
"70000000-0000-0000-0000-0000700000b0";"Glenlivet 15 ans";"glenlivet-glenlivet-15-ans-176";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=WHISKY image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=WHISKY image=Whisky";"/images/terminal-3/spirits/whisky/7B31356E-469A-417C-B485-A432D7C5C9D3.PNG";"";"115.00";""
"70000000-0000-0000-0000-0000700000b1";"Viognier 2035";"recanati-viognier-2035-177";"";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2035 | marque non détectée | image non vin";"seed-to-supabase";"Invalide";"millésime/année impossible: 2035 | marque non détectée";"/images/terminal-3/spirits/whisky/7EECAD02-EA68-4448-97BF-995C7F873D77.PNG";"";"136.00";""
"70000000-0000-0000-0000-0000700000b2";"Jack Daniel's Blanc";"jack-daniel-s-jack-daniel-s-blanc-178";"Jack Daniel's";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=RHUM image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=RHUM image=Whisky";"/images/terminal-3/spirits/whisky/7FD74C28-D3BC-41AE-AFE1-80E87D1F4464.PNG";"";"117.00";""
"70000000-0000-0000-0000-0000700000b3";"Jameson";"jameson-jameson-179";"Jameson";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=TEQUILA image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=TEQUILA image=Whisky";"/images/terminal-3/spirits/whisky/81D26C13-E97B-4152-A85E-1819984A8202.PNG";"";"118.00";""
"70000000-0000-0000-0000-0000700000b4";"Petit Castel 2018";"domaine-du-castel-petit-castel-2018-180";"Castel";"Vins";"REAL_REVIEW";"seed-to-supabase";"image non vin";"seed-to-supabase";"Probable";"image non vin";"/images/terminal-3/spirits/whisky/84BF830C-8E63-407B-BE4B-A4905547F78A.PNG";"";"79.00";""
"70000000-0000-0000-0000-0000700000b5";"Remy Martin Navy Strength";"remy-martin-remy-martin-navy-strength-181";"Remy Martin";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=GIN image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=GIN image=Whisky";"/images/terminal-3/spirits/whisky/84F84950-BD42-4350-B2AD-A6CA9C278029.PNG";"";"120.00";""
"70000000-0000-0000-0000-0000700000b6";"Courvoisier Orange";"courvoisier-courvoisier-orange-182";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=LIQUEUR image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=LIQUEUR image=Whisky";"/images/terminal-3/spirits/whisky/863E2BE4-4DB0-44BB-97F2-F01D61B5F2D3.PNG";"";"121.00";""
"70000000-0000-0000-0000-0000700000b7";"Merlot 2021";"carmel-merlot-2021-183";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non vin";"seed-to-supabase";"Généré";"marque non détectée | image non vin";"/images/terminal-3/spirits/whisky/885D646D-93D1-42D7-89B8-1DC0FEDDBEB2.PNG";"";"82.00";""
"70000000-0000-0000-0000-0000700000b9";"Mount Gay";"mount-gay-mount-gay-185";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=COGNAC image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=COGNAC image=Whisky";"/images/terminal-3/spirits/whisky/891A20A5-EF42-4D41-871F-07227A7D18B9.PNG";"";"124.00";""
"70000000-0000-0000-0000-0000700000ba";"Syrah 2024";"galil-mountain-syrah-2024-186";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non vin";"seed-to-supabase";"Généré";"marque non détectée | image non vin";"/images/terminal-3/spirits/whisky/8BDC6378-F8C5-494B-ADA5-5A18ED3AEF23.PNG";"";"85.00";""
"70000000-0000-0000-0000-0000700000bb";"Patrón Añejo";"patron-patron-anejo-187";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=TEQUILA image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=TEQUILA image=Whisky";"/images/terminal-3/spirits/whisky/91357CA6-1FE0-465F-BD51-446ACDC4B121.PNG";"";"126.00";""
"70000000-0000-0000-0000-0000700000bc";"Jose Cuervo Berry";"jose-cuervo-jose-cuervo-berry-188";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=VODKA image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=VODKA image=Whisky";"/images/terminal-3/spirits/whisky/92003B9A-823A-458C-90E4-C569027F0092.PNG";"";"127.00";""
"70000000-0000-0000-0000-0000700000bd";"Rouge de Galilée 2027";"shiloh-rouge-de-galilee-2027-189";"";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2027 | marque non détectée | image non vin";"seed-to-supabase";"Invalide";"millésime/année impossible: 2027 | marque non détectée";"/images/terminal-3/spirits/whisky/92052200-8F02-467D-924C-8A5F0A9DD944.PNG";"";"88.00";""
"70000000-0000-0000-0000-0000700000be";"Belvedere Original";"belvedere-belvedere-original-190";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=LIQUEUR image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=LIQUEUR image=Whisky";"/images/terminal-3/spirits/whisky/932C99A8-0DAF-444F-9361-C1A1C7F30A84.PNG";"";"129.00";""
"70000000-0000-0000-0000-0000700000bf";"Absolut Classic";"absolut-absolut-classic-191";"Absolut";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=ARAK image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=ARAK image=Whisky";"/images/terminal-3/spirits/whisky/9391CA31-BFF2-4641-9076-764A0085C267.PNG";"";"130.00";""
"70000000-0000-0000-0000-0000700000c0";"Rosé 2030";"recanati-rose-2030-192";"";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2030 | marque non détectée | image non vin";"seed-to-supabase";"Invalide";"millésime/année impossible: 2030 | marque non détectée";"/images/terminal-3/spirits/whisky/94C04090-203C-41D3-8926-A9215EFD657E.PNG";"";"91.00";""
"70000000-0000-0000-0000-0000700000c1";"Tanqueray V.S.O.P";"tanqueray-tanqueray-v-s-o-p-193";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=COGNAC image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=COGNAC image=Whisky";"/images/terminal-3/spirits/whisky/95009844-0AE6-406E-B1F2-5BEA0C729D2E.PNG";"";"132.00";""
"70000000-0000-0000-0000-0000700000c2";"Hendrick's Black";"hendrick-s-hendrick-s-black-194";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=RHUM image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=RHUM image=Whisky";"/images/terminal-3/spirits/whisky/98F96E98-090C-4CAB-8B51-44D0CF28147B.PNG";"";"133.00";""
"70000000-0000-0000-0000-0000700000c3";"Viognier 2033";"domaine-du-castel-viognier-2033-195";"";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2033 | marque non détectée | image non vin";"seed-to-supabase";"Invalide";"millésime/année impossible: 2033 | marque non détectée";"/images/terminal-3/spirits/whisky/9B18948C-45F7-48E8-9AF3-E390878AADA5.PNG";"";"94.00";""
"70000000-0000-0000-0000-0000700000c4";"Talisker Citrus";"talisker-talisker-citrus-196";"Talisker";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=VODKA image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=VODKA image=Whisky";"/images/terminal-3/spirits/whisky/9B3C670B-8317-48CA-90DE-E569B9559545.PNG";"";"135.00";""
"70000000-0000-0000-0000-0000700000c5";"Lagavulin Floral";"lagavulin-lagavulin-floral-197";"Lagavulin";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=GIN image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=GIN image=Whisky";"/images/terminal-3/spirits/whisky/9B5D5953-44A3-4EBE-A333-12B078C69ADB.PNG";"";"136.00";""
"70000000-0000-0000-0000-0000700000c6";"Petit Castel 2036";"carmel-petit-castel-2036-198";"Castel";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2036 | image non vin";"seed-to-supabase";"Invalide";"millésime/année impossible: 2036 | image non vin";"/images/terminal-3/spirits/whisky/9C9C00F6-3C60-4E23-A0D7-0377A23C14BF.PNG";"";"97.00";""
"70000000-0000-0000-0000-0000700000c7";"Ardbeg";"ardbeg-ardbeg-199";"Ardbeg";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=ARAK image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=ARAK image=Whisky";"/images/terminal-3/spirits/whisky/9CE3992A-D05E-4375-BD12-095551B0AB4E.PNG";"";"138.00";""
"70000000-0000-0000-0000-0000700001ed";"Crown Royal Mediterranean";"crown-royal-crown-royal-mediterranean-493";"Crown Royal";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=GIN image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=GIN image=Whisky";"/images/terminal-3/spirits/whisky/D6F9B49D-3382-4BCC-A6FA-7A04801A1CED.PNG";"";"132.00";""
"70000000-0000-0000-0000-00007000000a";"Bacardi Blanc";"bacardi-bacardi-blanc-10";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non spiritueux | sous-catégorie incohérente: DB=RHUM image=Yarden";"seed-to-supabase";"Généré";"marque non détectée | image non spiritueux";"/images/terminal-3/wines/yarden/wines-yarden-01.webp";"";"99.00";""
"70000000-0000-0000-0000-0000700000cb";"Crown Royal Extra Añejo";"crown-royal-crown-royal-extra-anejo-203";"Crown Royal";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=TEQUILA image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=TEQUILA image=Whisky";"/images/terminal-3/spirits/whisky/A63FCAF5-DECE-4566-BCD7-1C496C3F7FF8.PNG";"";"142.00";""
"70000000-0000-0000-0000-0000700000cc";"Syrah 2022";"shiloh-syrah-2022-204";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non vin";"seed-to-supabase";"Généré";"marque non détectée | image non vin";"/images/terminal-3/spirits/whisky/A86F32E6-6E4F-46D8-83D7-2ABF7EAF587F.PNG";"";"103.00";""
"70000000-0000-0000-0000-0000700000cd";"Ballantine's London Dry";"ballantine-s-ballantine-s-london-dry-205";"Ballantine's";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=GIN image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=GIN image=Whisky";"/images/terminal-3/spirits/whisky/AAF9C2CF-8ECC-4F0A-8DED-214761702F6B.PNG";"";"144.00";""
"70000000-0000-0000-0000-0000700000ce";"Famous Grouse Cream";"famous-grouse-famous-grouse-cream-206";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=LIQUEUR image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=LIQUEUR image=Whisky";"/images/terminal-3/spirits/whisky/AE95F99F-A871-4EF0-8768-9A328E660EF4.PNG";"";"145.00";""
"70000000-0000-0000-0000-0000700000cf";"Rouge de Galilée 2025";"recanati-rouge-de-galilee-2025-207";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non vin";"seed-to-supabase";"Généré";"marque non détectée | image non vin";"/images/terminal-3/spirits/whisky/B1B375EE-EBA9-459E-AC86-D1F5E1B8AE41.PNG";"";"106.00";""
"70000000-0000-0000-0000-0000700000d9";"Smirnoff V.S.O.P";"smirnoff-smirnoff-v-s-o-p-217";"Smirnoff";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=COGNAC image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=COGNAC image=Whisky";"/images/terminal-3/spirits/whisky/C6738FBE-0D43-48D6-9FCF-A137B64697E6.PNG";"";"156.00";""
"70000000-0000-0000-0000-0000700000da";"Baileys 12 ans";"baileys-baileys-12-ans-218";"Baileys";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=RHUM image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=RHUM image=Whisky";"/images/terminal-3/spirits/whisky/C6FC0F6A-D6DC-491E-9EAE-01DC5B93301A.PNG";"";"157.00";""
"70000000-0000-0000-0000-0000700000db";"Merlot 2037";"shiloh-merlot-2037-219";"";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2037 | marque non détectée | image non vin";"seed-to-supabase";"Invalide";"millésime/année impossible: 2037 | marque non détectée";"/images/terminal-3/spirits/whisky/C7232714-AD52-4F4F-BE75-C6D0C7B8C030.PNG";"";"118.00";""
"70000000-0000-0000-0000-0000700000dc";"Amarula Original";"amarula-amarula-original-220";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=VODKA image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=VODKA image=Whisky";"/images/terminal-3/spirits/whisky/CA15B508-9D86-4DB6-9AD9-0BAB136878F7.PNG";"";"159.00";""
"70000000-0000-0000-0000-0000700000dd";"Cointreau Navy Strength";"cointreau-cointreau-navy-strength-221";"Cointreau";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=GIN image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=GIN image=Whisky";"/images/terminal-3/spirits/whisky/CB533A02-0B4D-42C7-A5B4-C0685A3F862C.PNG";"";"160.00";""
"70000000-0000-0000-0000-0000700000de";"Syrah 2020";"recanati-syrah-2020-222";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non vin";"seed-to-supabase";"Généré";"marque non détectée | image non vin";"/images/terminal-3/spirits/whisky/CBF29EA3-AA56-439A-A550-341C7EF79C3F.PNG";"";"121.00";""
"70000000-0000-0000-0000-0000700000df";"Campari Anisé";"campari-campari-anise-223";"Campari";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=ARAK image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=ARAK image=Whisky";"/images/terminal-3/spirits/whisky/CCFC6ECB-FB57-4FD2-8F0E-FB125041A444.PNG";"";"162.00";""
"70000000-0000-0000-0000-0000700000e0";"Aperol 12 ans";"aperol-aperol-12-ans-224";"Aperol";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=WHISKY image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=WHISKY image=Whisky";"/images/terminal-3/spirits/whisky/CE7456AA-47F3-4BA7-9927-C0F6805D6204.PNG";"";"163.00";""
"70000000-0000-0000-0000-0000700000e1";"Rouge de Galilée 2023";"domaine-du-castel-rouge-de-galilee-2023-225";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non vin";"seed-to-supabase";"Généré";"marque non détectée | image non vin";"/images/terminal-3/spirits/whisky/D1555ABE-B616-4D4F-A9A0-FC158D6F6EF7.PNG";"";"124.00";""
"70000000-0000-0000-0000-0000700000e2";"Pernod 15 ans";"pernod-pernod-15-ans-226";"Pernod";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=RHUM image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=RHUM image=Whisky";"/images/terminal-3/spirits/whisky/D2DE5B5D-2B73-4837-8A53-08931C020F96.PNG";"";"165.00";""
"70000000-0000-0000-0000-0000700000e3";"Ouzo Añejo";"ouzo-ouzo-anejo-227";"Ouzo";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=TEQUILA image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=TEQUILA image=Whisky";"/images/terminal-3/spirits/whisky/D3237FFE-3458-4A6A-987D-BFABC35E0C03.PNG";"";"166.00";""
"70000000-0000-0000-0000-0000700000e4";"Rosé 2026";"carmel-rose-2026-228";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non vin";"seed-to-supabase";"Généré";"marque non détectée | image non vin";"/images/terminal-3/spirits/whisky/D336208C-B110-481A-A1ED-6D7127A8FB30.PNG";"";"127.00";""
"70000000-0000-0000-0000-0000700001ee";"Canadian Club";"canadian-club-canadian-club-494";"Canadian Club";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=LIQUEUR image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=LIQUEUR image=Whisky";"/images/terminal-3/spirits/whisky/D85772A5-B989-4FCE-963B-8092FC5BD80A.PNG";"";"133.00";""
"70000000-0000-0000-0000-0000700000e5";"Askalon";"askalon-askalon-229";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=GIN image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=GIN image=Whisky";"/images/terminal-3/spirits/whisky/D3B33B20-FD70-4179-8AE0-D26FE77D0924.PNG";"";"168.00";""
"70000000-0000-0000-0000-0000700000e6";"Tubi 60 Original";"tubi-60-tubi-60-original-230";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=LIQUEUR image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=LIQUEUR image=Whisky";"/images/terminal-3/spirits/whisky/D49E6A14-AAEA-4E1F-91B1-A64486E9A7DC.PNG";"";"169.00";""
"70000000-0000-0000-0000-0000700000e7";"Viognier 2029";"galil-mountain-viognier-2029-231";"";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2029 | marque non détectée | image non vin";"seed-to-supabase";"Invalide";"millésime/année impossible: 2029 | marque non détectée";"/images/terminal-3/spirits/whisky/D6F9B49D-3382-4BCC-A6FA-7A04801A1CED.PNG";"";"130.00";""
"70000000-0000-0000-0000-0000700000e8";"Chivas Regal 15 ans";"chivas-regal-chivas-regal-15-ans-232";"Chivas Regal";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=WHISKY image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=WHISKY image=Whisky";"/images/terminal-3/spirits/whisky/D85772A5-B989-4FCE-963B-8092FC5BD80A.PNG";"";"171.00";""
"70000000-0000-0000-0000-0000700000e9";"Glenfiddich";"glenfiddich-glenfiddich-233";"Glenfiddich";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=COGNAC image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=COGNAC image=Whisky";"/images/terminal-3/spirits/whisky/DE9CBC48-CEBA-46FD-82F2-B7C71EB19C10.PNG";"";"172.00";""
"70000000-0000-0000-0000-0000700000ea";"Petit Castel 2032";"shiloh-petit-castel-2032-234";"Castel";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2032 | image non vin";"seed-to-supabase";"Invalide";"millésime/année impossible: 2032 | image non vin";"/images/terminal-3/spirits/whisky/DF87F93C-61FE-47F1-9396-3F9CD37DCD3D.PNG";"";"133.00";""
"70000000-0000-0000-0000-0000700000eb";"Johnnie Walker Blanco";"johnnie-walker-johnnie-walker-blanco-235";"Johnnie Walker";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=TEQUILA image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=TEQUILA image=Whisky";"/images/terminal-3/spirits/whisky/E11D9656-AB8E-4240-8A94-CD64B7751016.PNG";"";"174.00";""
"70000000-0000-0000-0000-0000700000ec";"Jack Daniel's Citrus";"jack-daniel-s-jack-daniel-s-citrus-236";"Jack Daniel's";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=VODKA image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=VODKA image=Whisky";"/images/terminal-3/spirits/whisky/E1871D54-24C5-4FE3-A776-6D034437F1B4.PNG";"";"175.00";""
"70000000-0000-0000-0000-0000700000ed";"Merlot 2035";"recanati-merlot-2035-237";"";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2035 | marque non détectée | image non vin";"seed-to-supabase";"Invalide";"millésime/année impossible: 2035 | marque non détectée";"/images/terminal-3/spirits/whisky/E2281AA8-C639-4F57-82BD-35E72F2FBC7B.PNG";"";"136.00";""
"70000000-0000-0000-0000-0000700000ee";"Hennessy Coffee";"hennessy-hennessy-coffee-238";"Hennessy";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=LIQUEUR image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=LIQUEUR image=Whisky";"/images/terminal-3/spirits/whisky/E2EBB10A-664E-4605-8989-21C0A1514B72.PNG";"";"177.00";""
"70000000-0000-0000-0000-0000700000ef";"Remy Martin";"remy-martin-remy-martin-239";"Remy Martin";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=ARAK image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=ARAK image=Whisky";"/images/terminal-3/spirits/whisky/E3CA2C10-2EA5-4AAD-9B14-E380391E8013.PNG";"";"178.00";""
"70000000-0000-0000-0000-0000700000f0";"Syrah 2018";"domaine-du-castel-syrah-2018-240";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non vin";"seed-to-supabase";"Généré";"marque non détectée | image non vin";"/images/terminal-3/spirits/whisky/E61D3573-3AE2-4D5E-B0FA-C8B6446F898F.PNG";"";"79.00";""
"70000000-0000-0000-0000-0000700000f1";"Havana Club V.S.O.P";"havana-club-havana-club-v-s-o-p-241";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=COGNAC image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=COGNAC image=Whisky";"/images/terminal-3/spirits/whisky/E7BAB63A-1B17-4F15-A0CF-27574FB1D1E0.PNG";"";"180.00";""
"70000000-0000-0000-0000-0000700000f2";"Bacardi Épice";"bacardi-bacardi-epice-242";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=RHUM image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=RHUM image=Whisky";"/images/terminal-3/spirits/whisky/E85C2754-5339-4FEC-9264-3FF7E1330E52.PNG";"";"181.00";""
"70000000-0000-0000-0000-0000700000f3";"Rouge de Galilée 2021";"carmel-rouge-de-galilee-2021-243";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non vin";"seed-to-supabase";"Généré";"marque non détectée | image non vin";"/images/terminal-3/spirits/whisky/EAC70FBA-8EC8-42E8-B382-CDEF8D5D491B.PNG";"";"82.00";""
"70000000-0000-0000-0000-0000700000f4";"Don Julio";"don-julio-don-julio-244";"Don Julio";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=VODKA image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=VODKA image=Whisky";"/images/terminal-3/spirits/whisky/EC1D307E-EC48-4004-BD96-648D985C54A2.PNG";"";"183.00";""
"70000000-0000-0000-0000-0000700000f5";"Patrón London Dry";"patron-patron-london-dry-245";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=GIN image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=GIN image=Whisky";"/images/terminal-3/spirits/whisky/ECE634FB-53AC-42E6-9463-C00BDA37A4EE.PNG";"";"184.00";""
"70000000-0000-0000-0000-0000700000f6";"Rosé 2024";"galil-mountain-rose-2024-246";"";"Vins";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | image non vin";"seed-to-supabase";"Généré";"marque non détectée | image non vin";"/images/terminal-3/spirits/whisky/EE2C220F-A837-4076-A341-030497C4D507.PNG";"";"85.00";""
"70000000-0000-0000-0000-0000700000f7";"Grey Goose Gold";"grey-goose-grey-goose-gold-247";"Grey Goose";"Spiritueux";"REAL_REVIEW";"seed-to-supabase";"sous-catégorie incohérente: DB=ARAK image=Whisky";"seed-to-supabase";"Probable";"sous-catégorie incohérente: DB=ARAK image=Whisky";"/images/terminal-3/spirits/whisky/EE531919-37DD-402A-A1BA-D3B648AF8FE1.PNG";"";"186.00";""
"70000000-0000-0000-0000-0000700000f8";"Belvedere Reserve";"belvedere-belvedere-reserve-248";"";"Spiritueux";"DEMO_GENERATED";"seed-to-supabase";"marque non détectée | sous-catégorie incohérente: DB=WHISKY image=Whisky";"seed-to-supabase";"Généré";"marque non détectée | sous-catégorie incohérente: DB=WHISKY image=Whisky";"/images/terminal-3/spirits/whisky/EF790DA2-F5CB-40DA-877A-E676E04EB475.PNG";"";"187.00";""
"70000000-0000-0000-0000-0000700000f9";"Viognier 2027";"shiloh-viognier-2027-249";"";"Vins";"DUPLICATE_OR_INVALID";"seed-to-supabase";"millésime/année impossible: 2027 | marque non détectée | image non vin";"seed-to-supabase";"Invalide";"millésime/année impossible: 2027 | marque non détectée";"/images/terminal-3/spirits/whisky/F0ED0A4B-995D-4EFA-A7E3-755D21D3127C.PNG";"";"88.00";""
